id,type,lang,title,url,verdict,coverage_state,last_crawl_time,page_fetch_state,user_canonical,google_canonical,source
4725,page,es,"Atención de Emergencia para Lesiones Oculares en Dallas, TX | ER of White Rock",https://erofwhiterock.com/es/atencion-de-emergencia-para-lesiones-oculares-en-dallas-tx-er-of-white-rock/,PASS,Submitted and indexed,2026-07-14T13:19:11Z,SUCCESSFUL,https://erofwhiterock.com/es/atencion-de-emergencia-para-lesiones-oculares-en-dallas-tx-er-of-white-rock/,https://erofwhiterock.com/es/atencion-de-emergencia-para-lesiones-oculares-en-dallas-tx-er-of-white-rock/,indexing-all.json
4723,page,es,"High Fever Care in Dallas, TX – Immediate & Expert Treatment",https://erofwhiterock.com/es/high-fever-care-in-dallas-tx-immediate-expert-treatment/,PASS,Submitted and indexed,2026-09-09T09:12:04Z,SUCCESSFUL,https://erofwhiterock.com/es/high-fever-care-in-dallas-tx-immediate-expert-treatment/,https://erofwhiterock.com/es/high-fever-care-in-dallas-tx-immediate-expert-treatment/,indexing-all.json
4721,page,es,"Tratamiento Experto de Coágulos Sanguíneos en Dallas, TX | ER of White Rock",https://erofwhiterock.com/es/tratamiento-experto-de-coagulos-sanguineos-en-dallas-tx-er-of-white-rock/,PASS,Submitted and indexed,2026-07-14T20:22:49Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-experto-de-coagulos-sanguineos-en-dallas-tx-er-of-white-rock/,https://erofwhiterock.com/es/tratamiento-experto-de-coagulos-sanguineos-en-dallas-tx-er-of-white-rock/,indexing-all.json
4719,page,es,"Tratamiento Experto de Erupciones Cutáneas en White Rock, TX | ER of White Rock",https://erofwhiterock.com/es/tratamiento-experto-de-erupciones-cutaneas-en-white-rock-tx-er-of-white-rock/,PASS,Submitted and indexed,2026-07-23T10:38:43Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-experto-de-erupciones-cutaneas-en-white-rock-tx-er-of-white-rock/,https://erofwhiterock.com/es/tratamiento-experto-de-erupciones-cutaneas-en-white-rock-tx-er-of-white-rock/,indexing-all.json
4717,page,es,"Tratamiento de Apendicitis en Dallas, TX | Atención de Emergencia en ER of White Rock",https://erofwhiterock.com/es/tratamiento-de-apendicitis-en-dallas-tx-atencion-de-emergencia-en-er-of-white/,PASS,Submitted and indexed,2026-08-22T11:50:09Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-de-apendicitis-en-dallas-tx-atencion-de-emergencia-en-er-of-white/,https://erofwhiterock.com/es/tratamiento-de-apendicitis-en-dallas-tx-atencion-de-emergencia-en-er-of-white/,indexing-all.json
4715,page,es,"Tratamiento de Deshidratación en Dallas, TX | ER of White Rock",https://erofwhiterock.com/es/tratamiento-de-deshidratacion-en-dallas-tx-er-of-white-rock/,PASS,Submitted and indexed,2026-07-23T10:57:50Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-de-deshidratacion-en-dallas-tx-er-of-white-rock/,https://erofwhiterock.com/es/tratamiento-de-deshidratacion-en-dallas-tx-er-of-white-rock/,indexing-all.json
4711,page,es,"Tratamiento del Dolor de Espalda en Dallas, TX | Soluciones Expertas de Alivio del Dolor",https://erofwhiterock.com/es/tratamiento-del-dolor-de-espalda-en-dallas-tx-soluciones-expertas-de-alivio-del/,PASS,Submitted and indexed,2026-08-22T14:34:18Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-del-dolor-de-espalda-en-dallas-tx-soluciones-expertas-de-alivio-del/,https://erofwhiterock.com/es/tratamiento-del-dolor-de-espalda-en-dallas-tx-soluciones-expertas-de-alivio-del/,indexing-all.json
4709,page,es,"Tratamiento Experto de Intoxicación Alimentaria en White Rock, TX | ER of White Rock",https://erofwhiterock.com/es/tratamiento-experto-de-intoxicacion-alimentaria-en-white-rock-tx-er-of-white/,PASS,Submitted and indexed,2026-08-16T22:17:49Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-experto-de-intoxicacion-alimentaria-en-white-rock-tx-er-of-white/,https://erofwhiterock.com/es/tratamiento-experto-de-intoxicacion-alimentaria-en-white-rock-tx-er-of-white/,indexing-all.json
4707,page,es,"Tratamiento Efectivo de Bronquitis en Dallas, TX | ER of White Rock",https://erofwhiterock.com/es/tratamiento-efectivo-de-bronquitis-en-dallas-tx-er-of-white-rock/,PASS,Submitted and indexed,2026-07-28T07:18:09Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-efectivo-de-bronquitis-en-dallas-tx-er-of-white-rock/,https://erofwhiterock.com/es/tratamiento-efectivo-de-bronquitis-en-dallas-tx-er-of-white-rock/,indexing-all.json
4705,page,es,"Tratamiento del Dolor de Garganta en Dallas, TX - ER of White Rock",https://erofwhiterock.com/es/tratamiento-del-dolor-de-garganta-en-dallas-tx-er-of-white-rock/,PASS,Submitted and indexed,2026-07-23T09:21:20Z,SUCCESSFUL,https://erofwhiterock.com/es/tratamiento-del-dolor-de-garganta-en-dallas-tx-er-of-white-rock/,https://erofwhiterock.com/es/tratamiento-del-dolor-de-garganta-en-dallas-tx-er-of-white-rock/,indexing-all.json
4703,page,es,"Comprehensive Gastrointestinal Disease Treatment in Dallas, TX – ER of White Rock",https://erofwhiterock.com/es/comprehensive-gastrointestinal-disease-treatment-in-dallas-tx-er-of-white-rock/,PASS,Submitted and indexed,2026-08-17T13:51:36Z,SUCCESSFUL,https://erofwhiterock.com/es/comprehensive-gastrointestinal-disease-treatment-in-dallas-tx-er-of-white-rock/,https://erofwhiterock.com/es/comprehensive-gastrointestinal-disease-treatment-in-dallas-tx-er-of-white-rock/,indexing-all.json
4699,page,es,Blog,https://erofwhiterock.com/es/articulos/,PASS,Submitted and indexed,2026-08-21T21:34:41Z,SUCCESSFUL,https://erofwhiterock.com/es/articulos/,https://erofwhiterock.com/es/articulos/,indexing-all.json
4697,page,es,Carreras,https://erofwhiterock.com/es/carreras/,PASS,Submitted and indexed,2026-08-31T06:02:40Z,SUCCESSFUL,https://erofwhiterock.com/es/carreras/,https://erofwhiterock.com/es/carreras/,indexing-all.json
4695,page,es,Información de Seguros y Facturación,https://erofwhiterock.com/es/informacion-de-seguros-y-facturacion/,PASS,Submitted and indexed,2026-08-19T15:11:25Z,SUCCESSFUL,https://erofwhiterock.com/es/informacion-de-seguros-y-facturacion/,https://erofwhiterock.com/es/informacion-de-seguros-y-facturacion/,indexing-all.json
4691,page,es,Contáctenos,https://erofwhiterock.com/es/contactenos/,PASS,Submitted and indexed,2026-08-18T10:09:45Z,SUCCESSFUL,https://erofwhiterock.com/es/contactenos/,https://erofwhiterock.com/es/contactenos/,indexing-all.json
4689,page,es,Acerca de Nosotros - ER of White Rock,https://erofwhiterock.com/es/acerca-de-nosotros-er-of-white-rock/,PASS,Submitted and indexed,2026-07-27T03:16:07Z,SUCCESSFUL,https://erofwhiterock.com/es/acerca-de-nosotros-er-of-white-rock/,https://erofwhiterock.com/es/acerca-de-nosotros-er-of-white-rock/,indexing-all.json
4687,page,es,Página Principal – ER of White Rock,https://erofwhiterock.com/es/home-page-er-of-white-rock/,PASS,Submitted and indexed,2026-08-19T21:16:38Z,SUCCESSFUL,https://erofwhiterock.com/es/home-page-er-of-white-rock/,https://erofwhiterock.com/es/home-page-er-of-white-rock/,verification.json
4657,page,en,Accessibility Statement,https://erofwhiterock.com/accessibility-statement/,PASS,Submitted and indexed,2026-09-07T16:42:13Z,SUCCESSFUL,https://erofwhiterock.com/accessibility-statement/,https://erofwhiterock.com/accessibility-statement/,indexing-all.json
4655,page,en,Billing Disclosures & Patient Financial Rights,https://erofwhiterock.com/billing-disclosures/,PASS,Submitted and indexed,2026-09-08T05:58:31Z,SUCCESSFUL,https://erofwhiterock.com/billing-disclosures/,https://erofwhiterock.com/billing-disclosures/,indexing-all.json
4652,page,en,Medical Disclaimer,https://erofwhiterock.com/medical-disclaimer/,PASS,Submitted and indexed,2026-09-02T04:09:24Z,SUCCESSFUL,https://erofwhiterock.com/medical-disclaimer/,https://erofwhiterock.com/medical-disclaimer/,indexing-all.json
4650,page,en,Terms and Conditions of Use,https://erofwhiterock.com/terms-and-conditions/,PASS,Submitted and indexed,2026-07-28T09:59:31Z,SUCCESSFUL,https://erofwhiterock.com/terms-and-conditions/,https://erofwhiterock.com/terms-and-conditions/,indexing-all.json
4647,page,en,Privacy Policy,https://erofwhiterock.com/privacy-policy/,PASS,Submitted and indexed,2026-09-08T02:46:51Z,SUCCESSFUL,https://erofwhiterock.com/privacy-policy/,https://erofwhiterock.com/privacy-policy/,indexing-all.json
4643,page,en,HIPAA Notice of Privacy Practices,https://erofwhiterock.com/notice-of-privacy-practices/,PASS,Submitted and indexed,2026-09-06T15:51:37Z,SUCCESSFUL,https://erofwhiterock.com/notice-of-privacy-practices/,https://erofwhiterock.com/notice-of-privacy-practices/,indexing-all.json
4638,post,es,¿Un simple resfriado o algo peor? ¿Cuándo un dolor de garganta requiere una visita a urgencias?,https://erofwhiterock.com/es/dolor-garganta-urgencias-faringitis-estreptococica-dallas/,PASS,Submitted and indexed,2026-07-16T15:39:18Z,SUCCESSFUL,https://erofwhiterock.com/es/dolor-garganta-urgencias-faringitis-estreptococica-dallas/,https://erofwhiterock.com/es/dolor-garganta-urgencias-faringitis-estreptococica-dallas/,indexing-all.json
4635,post,en,On-Site ER Lab Testing: How No-Wait Diagnostics Save Lives in Emergencies,https://erofwhiterock.com/emergency-lab-testing-white-rock-tx/,PASS,Submitted and indexed,2026-08-29T12:48:54Z,SUCCESSFUL,https://erofwhiterock.com/emergency-lab-testing-white-rock-tx/,https://erofwhiterock.com/emergency-lab-testing-white-rock-tx/,verification.json
4503,post,es,La amenaza silenciosa: cómo reconocer las señales de alerta de un coágulo de sangre,https://erofwhiterock.com/es/senales-alerta-coagulo-sangre-tvp/,PASS,Submitted and indexed,2026-05-20T10:18:22Z,SUCCESSFUL,https://erofwhiterock.com/es/senales-alerta-coagulo-sangre-tvp/,https://erofwhiterock.com/es/senales-alerta-coagulo-sangre-tvp/,indexing-all.json
4481,post,en,Is That Rash Dangerous? Warning Signs You Need an Emergency Room,https://erofwhiterock.com/emergency-room-rash-warning-signs/,PASS,Submitted and indexed,2026-06-25T10:28:15Z,SUCCESSFUL,https://erofwhiterock.com/emergency-room-rash-warning-signs/,https://erofwhiterock.com/emergency-room-rash-warning-signs/,indexing-all.json
4435,post,es,El tiempo es cerebro: cómo reconocer los síntomas de un derrame cerebral con el método F.A.S.T.,https://erofwhiterock.com/es/atencion-emergencia-accidentes-cerebrovasculares-dallas/,PASS,Submitted and indexed,2026-06-19T05:28:44Z,SUCCESSFUL,https://erofwhiterock.com/es/atencion-emergencia-accidentes-cerebrovasculares-dallas/,https://erofwhiterock.com/es/atencion-emergencia-accidentes-cerebrovasculares-dallas/,indexing-all.json
4430,post,es,¿Es un esguince o una fractura? ¿Cuándo acudir a nuestra sala de emergencias en White Rock?,https://erofwhiterock.com/es/esguince-o-fractura-urgencias-white-rock-texas/,PASS,Submitted and indexed,2026-06-23T03:06:53Z,SUCCESSFUL,https://erofwhiterock.com/es/esguince-o-fractura-urgencias-white-rock-texas/,https://erofwhiterock.com/es/esguince-o-fractura-urgencias-white-rock-texas/,indexing-all.json
4426,post,en,Food Poisoning vs Stomach Bug: How to Tell the Difference and When to Get Emergency Care,https://erofwhiterock.com/treatment-severe-food-poisoning-dallas/,PASS,Submitted and indexed,2026-06-21T05:03:50Z,SUCCESSFUL,https://erofwhiterock.com/treatment-severe-food-poisoning-dallas/,https://erofwhiterock.com/treatment-severe-food-poisoning-dallas/,indexing-all.json
4421,post,en,The Complete Parent's Guide to Pediatric Emergencies: When to Take Your Child to the ER,https://erofwhiterock.com/pediatric-emergency-room-white-rock-parents-guide/,PASS,Submitted and indexed,2026-08-28T06:44:35Z,SUCCESSFUL,https://erofwhiterock.com/pediatric-emergency-room-white-rock-parents-guide/,https://erofwhiterock.com/pediatric-emergency-room-white-rock-parents-guide/,indexing-all.json
3650,page,en,"Emergency Room Near Garland, TX",https://erofwhiterock.com/emergency-room-garland-tx/,PASS,Submitted and indexed,2026-09-03T22:44:28Z,SUCCESSFUL,https://erofwhiterock.com/emergency-room-garland-tx/,https://erofwhiterock.com/emergency-room-garland-tx/,indexing-all.json
3635,page,en,"Local Emergency Room in Lake Highlands, TX",https://erofwhiterock.com/emergency-room-lake-highlands-tx/,PASS,Submitted and indexed,2026-07-23T07:38:09Z,SUCCESSFUL,https://erofwhiterock.com/emergency-room-lake-highlands-tx/,https://erofwhiterock.com/emergency-room-lake-highlands-tx/,indexing-all.json
3505,page,en,Emergency Room Services & Conditions We Treat,https://erofwhiterock.com/emergency-services-er-of-white-rock/,PASS,Submitted and indexed,2026-08-23T05:15:56Z,SUCCESSFUL,https://erofwhiterock.com/emergency-services-er-of-white-rock/,https://erofwhiterock.com/emergency-services-er-of-white-rock/,verification.json
3457,page,en,"Emergency Room Near Lakewood, TX",https://erofwhiterock.com/emergency-room-lakewood-tx/,PASS,Submitted and indexed,2026-09-08T00:01:19Z,SUCCESSFUL,https://erofwhiterock.com/emergency-room-lakewood-tx/,https://erofwhiterock.com/emergency-room-lakewood-tx/,indexing-all.json
2931,page,en,Blog,https://erofwhiterock.com/blog/,PASS,Submitted and indexed,2026-09-05T05:39:00Z,SUCCESSFUL,https://erofwhiterock.com/blog/2/,https://erofwhiterock.com/blog/,verification.json
2595,page,en,Career,https://erofwhiterock.com/careers/,PASS,Submitted and indexed,2026-09-08T22:58:51Z,SUCCESSFUL,https://erofwhiterock.com/careers/,https://erofwhiterock.com/careers/,indexing-all.json
2516,page,en,"Chest Pain Treatment in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/chest-pain-treatment/,PASS,Submitted and indexed,2026-09-03T21:39:44Z,SUCCESSFUL,https://erofwhiterock.com/services/chest-pain-treatment/,https://erofwhiterock.com/services/chest-pain-treatment/,indexing-all.json
2482,page,en,"Expert Stroke Care in White Rock, Texas | ER of White Rock",https://erofwhiterock.com/services/expert-stroke-care/,PASS,Submitted and indexed,2026-08-22T20:45:34Z,SUCCESSFUL,https://erofwhiterock.com/services/expert-stroke-care/,https://erofwhiterock.com/services/expert-stroke-care/,verification.json
2453,page,en,"Expert Pediatric Care in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/pediatric-care/,NEUTRAL,URL is unknown to Google,,PAGE_FETCH_STATE_UNSPECIFIED,,,indexing-all.json
2198,page,en,Ins. & Billing Info,https://erofwhiterock.com/insurance-billing-info/,PASS,Submitted and indexed,2026-09-04T16:43:18Z,SUCCESSFUL,https://erofwhiterock.com/insurance-billing-info/,https://erofwhiterock.com/insurance-billing-info/,indexing-all.json
1396,page,en,"Emergency Care for Breathing Problems in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/emergency-care-for-breathing-problems/,PASS,Submitted and indexed,2026-09-08T08:58:01Z,SUCCESSFUL,https://erofwhiterock.com/services/emergency-care-for-breathing-problems/,https://erofwhiterock.com/services/emergency-care-for-breathing-problems/,indexing-all.json
1374,page,en,"Emergency Treatment of Fractures in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/fractures-treatment/,NEUTRAL,Discovered - currently not indexed,,PAGE_FETCH_STATE_UNSPECIFIED,,,indexing-all.json
1338,page,en,"Eye Injuries Emergency Care in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/eye-injuries/,PASS,Submitted and indexed,2026-09-07T11:34:08Z,SUCCESSFUL,https://erofwhiterock.com/services/eye-injuries/,https://erofwhiterock.com/services/eye-injuries/,indexing-all.json
1317,page,en,High Fever ER in White Rock & East Dallas | ER of White Rock,https://erofwhiterock.com/services/high-fever-treatment/,NEUTRAL,Discovered - currently not indexed,,PAGE_FETCH_STATE_UNSPECIFIED,,,indexing-all.json
1295,page,en,"Expert Blood Clot Treatment in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/blood-clot-treatment/,PASS,Submitted and indexed,2026-07-26T23:37:43Z,SUCCESSFUL,https://erofwhiterock.com/services/blood-clot-treatment/,https://erofwhiterock.com/services/blood-clot-treatment/,indexing-all.json
1267,page,en,"Expert Rashes Treatment in White Rock, TX | ER of White Rock",https://erofwhiterock.com/services/rashes-treatment/,PASS,Submitted and indexed,2026-06-30T05:49:53Z,SUCCESSFUL,https://erofwhiterock.com/services/rashes-treatment/,https://erofwhiterock.com/services/rashes-treatment/,indexing-all.json
1091,page,en,"Appendicitis Treatment in Dallas, TX | Emergency Care at ER of White Rock",https://erofwhiterock.com/services/appendicitis-treatment-in-white-rock/,PASS,Submitted and indexed,2026-07-23T06:54:47Z,SUCCESSFUL,https://erofwhiterock.com/services/appendicitis-treatment-in-white-rock/,https://erofwhiterock.com/services/appendicitis-treatment-in-white-rock/,verification.json
1072,page,en,"Dehydration Treatment in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/dehydration-treatment-in-white-rock/,NEUTRAL,Discovered - currently not indexed,,PAGE_FETCH_STATE_UNSPECIFIED,,,indexing-all.json
1010,page,en,"Back Pain Treatment in Dallas, TX | Expert Pain Relief Solutions",https://erofwhiterock.com/services/back-pain-treatment-in-white-rock/,PASS,Submitted and indexed,2026-09-03T10:47:33Z,SUCCESSFUL,https://erofwhiterock.com/services/back-pain-treatment-in-white-rock/,https://erofwhiterock.com/services/back-pain-treatment-in-white-rock/,indexing-all.json
993,page,en,"Expert Food Poisoning Treatment in White Rock, TX | ER of White Rock",https://erofwhiterock.com/services/food-poisoning-treatment-in-white-rock/,NEUTRAL,Discovered - currently not indexed,,PAGE_FETCH_STATE_UNSPECIFIED,,,indexing-all.json
971,page,en,"Emergency & Rapid Laboratory Testing in White Rock, TX",https://erofwhiterock.com/services/laboratory-testing-services-in-white-rock/,NEUTRAL,Discovered - currently not indexed,,PAGE_FETCH_STATE_UNSPECIFIED,,,verification.json
909,page,en,"Effective Bronchitis Treatment in Dallas, TX | ER of White Rock",https://erofwhiterock.com/services/bronchitis-treatment-in-white-rock/,PASS,Submitted and indexed,2026-08-16T09:14:28Z,SUCCESSFUL,https://erofwhiterock.com/services/bronchitis-treatment-in-white-rock/,https://erofwhiterock.com/services/bronchitis-treatment-in-white-rock/,indexing-all.json
868,page,en,"Sore Throat Treatment in Dallas, TX - ER of White Rock",https://erofwhiterock.com/services/sore-throat-treatment-in-white-rock/,NEUTRAL,URL is unknown to Google,,PAGE_FETCH_STATE_UNSPECIFIED,,,indexing-all.json
852,page,en,"Diagnostic Imaging Services in Dallas, TX | MRI, CT Scan, Ultrasound",https://erofwhiterock.com/services/diagnostic-imaging-services/,PASS,Submitted and indexed,2026-08-27T18:34:39Z,SUCCESSFUL,https://erofwhiterock.com/services/diagnostic-imaging-services/,https://erofwhiterock.com/services/diagnostic-imaging-services/,verification.json
799,page,en,"Comprehensive Gastrointestinal Disease Treatment in Dallas, TX – ER of White Rock",https://erofwhiterock.com/services/gastrointestinal-disease-treatment/,PASS,Submitted and indexed,2026-09-03T11:32:41Z,SUCCESSFUL,https://erofwhiterock.com/services/gastrointestinal-disease-treatment/,https://erofwhiterock.com/services/gastrointestinal-disease-treatment/,indexing-all.json
417,page,en,Contact Us,https://erofwhiterock.com/contact-us/,PASS,Submitted and indexed,2026-09-04T19:45:31Z,SUCCESSFUL,https://erofwhiterock.com/contact-us/,https://erofwhiterock.com/contact-us/,indexing-all.json
383,page,en,About Us - ER of White Rock,https://erofwhiterock.com/about-er-of-white-rock/,PASS,Submitted and indexed,2026-09-04T06:56:53Z,SUCCESSFUL,https://erofwhiterock.com/about-er-of-white-rock/,https://erofwhiterock.com/about-er-of-white-rock/,indexing-all.json
